nExp, Time,  AVy,  A0x,  A0y,  A1x,  A1y 
   0,    0,    0,   11,   63,    1,   25
   8,    2,    7,   10,   34
   8,    3,   13,   10,   33
   8,    4,   19,   10,   32
   8,    5,   25,   10,   31
   8,    6,   31,   10,   30
   8,    7,   37,   10,   29
   8,    8,   43,   10,   28
   8,    9,   49,   10,   27
   8,   10,   55,   10,   26
   8,   11,   61,   10,   25
   0,    9,    0,   10,   47,   11,   62
   9,    1,    2,   11,   61
   9,    2,    8,   11,   60
   9,    3,   14,   11,   59
   9,    4,   20,   10,   59
   9,    5,   26,    9,   59
   9,    6,   32,    8,   59
   9,    7,   38,    7,   59
   9,    8,   44,    6,   59
   0,   10,    0,    0,   41,   11,   56
  10,    1,    5,   11,   55
  10,    2,   11,   11,   54
  10,    3,   17,   11,   53
  10,    4,   23,   11,   52
  10,    5,   29,   11,   51
  10,    6,   35,   11,   50
  10,    7,   41,   10,   50
  10,    8,   47,    9,   50
  10,    9,   53,    8,   50
  10,   10,   59,    7,   50
   0,   11,    0,    1,   59,    0,   45
  11,    1,    0,    0,   44
  11,    2,    6,    0,   43
  11,    3,   12,    0,   42
  11,    4,   18,    0,   41
  11,    5,   24,    0,   40
  11,    6,   30,    0,   39
  11,    7,   36,    0,   38
  11,    8,   42,    1,   38
  11,    9,   48,    2,   38
   0,   12,    0,    0,   64,   11,   59
  12,    1,    1,   11,   58
  12,    2,    7,   11,   57
  12,    3,   13,   11,   56
  12,    4,   19,   11,   55
  12,    5,   25,   11,   54
  12,    6,   31,   11,   53
  12,    7,   37,   11,   52
  12,    8,   43,   11,   51
  12,    9,   49,   11,   50
  12,   10,   55,   11,   49
  12,   11,   61,   11,   48
   0,   13,    0,    0,   33,   10,   63
  13,    1,    2,   10,   62
  13,    2,    8,   10,   61
  13,    3,   14,   10,   60
  13,    4,   20,   10,   59
  13,    5,   26,   10,   58
  13,    6,   32,   10,   57
  13,    7,   38,   10,   56
  13,    8,   44,   10,   55
  13,    9,   50,   10,   54
  13,   10,   56,   10,   53
  13,   11,   62,   10,   52
   0,   14,    0,    0,   44,   10,   52
  14,    1,    3,   10,   51
  14,    2,    9,   10,   50
  14,    3,   15,   10,   49
  14,    4,   21,   10,   48
  14,    5,   27,   10,   47
  14,    6,   33,   10,   46
  14,    7,   39,   10,   45
  14,    8,   45,   10,   44
  14,    9,   51,   10,   43
  14,   10,   57,   10,   42
  14,   11,   63,   10,   41
   0,   15,    0,   11,   60,   11,   61
  15,    1,    4,   10,   61
  15,    2,   10,    9,   61
  15,    3,   16,    8,   61
  15,    4,   22,    7,   61
  15,    5,   28,    6,   61
  15,    6,   34,    5,   61
  15,    7,   40,    4,   61
  15,    8,   46,    3,   61
  15,    9,   52,    2,   61
  15,   10,   58,    1,   61
  15,   11,   64,    2,   61
   0,   16,    0,   10,   49,   10,   47
  16,    1,    5,   10,   46
  16,    2,   11,   10,   45
  16,    3,   17,   10,   44
  16,    4,   23,   10,   43
  16,    5,   29,   10,   42
  16,    6,   35,   10,   41
  16,    7,   41,   10,   40
  16,    8,   47,   10,   39
  16,    9,   53,   10,   38
  16,   10,   59,   10,   37
   0,   17,    0,   10,   44,    0,   26
  17,    1,    0,    0,   25
  17,    2,    6,    0,   24
  17,    3,   12,    0,   23
  17,    4,   18,    0,   22
  17,    5,   24,    0,   21
  17,    6,   30,    0,   20
  17,    7,   36,    0,   19
  17,    8,   42,    0,   18
  17,    9,   48,    0,   17
  17,   10,   54,    0,   16
  17,   11,   60,    0,   15
   0,   18,    0,   10,   55,    1,   16
  18,    1,    1,    1,   15
  18,    2,    7,    1,   14
  18,    3,   13,    1,   13
  18,    4,   19,    1,   12
  18,    5,   25,    1,   11
  18,    6,   31,    1,   10
  18,    7,   37,    1,    9
  18,    8,   43,    1,    8
  18,    9,   49,    1,    7
  18,   10,   55,    1,    6
  18,   11,   61,    1,    5
   0,   19,    0,   11,   64,   11,   64
  19,    1,    2,   11,   63
  19,    2,    8,   11,   62
  19,    3,   14,   11,   61
  19,    4,   20,   11,   60
  19,    5,   26,   11,   59
  19,    6,   32,   11,   58
  19,    7,   38,   11,   57
  19,    8,   44,   11,   56
  19,    9,   50,   10,   56
  19,   10,   56,    9,   56
  19,   11,   62,    8,   56
   0,   20,    0,   11,   65,   10,   47
  20,    1,    3,   10,   46
  20,    2,    9,   10,   45
  20,    3,   15,   10,   44
  20,    4,   21,   10,   43
  20,    5,   27,   10,   42
  20,    6,   33,   10,   41
  20,    7,   39,   10,   40
  20,    8,   45,   10,   39
  20,    9,   51,   10,   38
  20,   10,   57,   10,   37
  20,   11,   63,   10,   36
   0,   21,    0,   10,   44,   11,   64
  21,    1,    4,   11,   63
  21,    2,   10,   11,   62
  21,    3,   16,   11,   61
  21,    4,   22,   11,   60
  21,    5,   28,   11,   59
  21,    6,   34,   11,   58
  21,    7,   40,   10,   58
  21,    8,   46,    9,   58
  21,    9,   52,    8,   58
  21,   10,   58,    7,   58
  21,   11,   64,    6,   58
   0,   22,    0,   11,   61,   11,   60
  22,    1,    5,   11,   59
  22,    2,   11,   11,   58
  22,    3,   17,   11,   57
  22,    4,   23,   11,   56
  22,    5,   29,   11,   55
  22,    6,   35,   11,   54
  22,    7,   41,   11,   53
  22,    8,   47,   11,   52
  22,    9,   53,   10,   52
  22,   10,   59,    9,   52
   0,   23,    0,    1,   47,   11,   65
  23,    1,    5,   11,   64
  23,    2,   11,   10,   64
  23,    3,   17,    9,   64
  23,    4,   23,    8,   64
  23,    5,   29,    7,   64
  23,    6,   35,    6,   64
  23,    7,   41,    5,   64
  23,    8,   47,    4,   64
  23,    9,   53,    3,   64
  23,   10,   59,    2,   64
   0,   24,    0,   11,   54,   10,   50
  24,    1,    1,   10,   49
  24,    2,    7,   10,   48
  24,    3,   13,   10,   47
  24,    4,   19,   10,   46
  24,    5,   25,   10,   45
  24,    6,   31,   10,   44
  24,    7,   37,   10,   43
  24,    8,   43,   10,   42
  24,    9,   49,   10,   41
  24,   10,   55,   10,   40
  24,   11,   61,   10,   39
   0,   25,    0,   10,   61,    0,   53
  25,    1,    2,    0,   52
  25,    2,    8,    0,   51
  25,    3,   14,    0,   50
  25,    4,   20,    0,   49
  25,    5,   26,    0,   48
  25,    6,   32,    0,   47
  25,    7,   38,    0,   46
  25,    8,   44,    0,   45
  25,    9,   50,    0,   44
  25,   10,   56,    0,   43
   0,   26,    0,    0,   28,   11,   57
  26,    1,    4,   11,   56
  26,    2,   10,   11,   55
  26,    3,   16,   11,   54
  26,    4,   22,   10,   54
   0,   27,    0,   11,   55,    0,   51
  27,    1,    2,    0,   50
  27,    2,    8,    0,   49
  27,    3,   14,    0,   48
  27,    4,   20,    0,   47
  27,    5,   26,    0,   46
  27,    6,   32,    0,   45
  27,    7,   38,    0,   44
  27,    8,   44,    1,   44
  27,    9,   50,    2,   44
   0,   28,    0,    0,   45,   11,   60
  28,    1,    3,   11,   59
  28,    2,    9,   11,   58
  28,    3,   15,   11,   57
  28,    4,   21,   11,   56
  28,    5,   27,   11,   55
  28,    6,   33,   11,   54
  28,    7,   39,   11,   53
  28,    8,   45,   11,   52
  28,    9,   51,   11,   51
  28,   10,   57,   11,   50
  28,   11,   63,   11,   49
   0,   29,    0,   10,   36,   10,   54
  29,    1,    4,   10,   53
  29,    2,   10,   10,   52
  29,    3,   16,   10,   51
  29,    4,   22,   10,   50
  29,    5,   28,   10,   49
  29,    6,   34,   10,   48
  29,    7,   40,   10,   47
  29,    8,   46,   10,   46
  29,    9,   52,   10,   45
  29,   10,   58,   10,   44
  29,   11,   64,   10,   43
   0,   30,    0,   10,   47,    1,   64
  30,    1,    5,    1,   63
  30,    2,   11,    1,   62
  30,    3,   17,    1,   61
  30,    4,   23,    1,   60
  30,    5,   29,    1,   59
  30,    6,   35,    1,   58
  30,    7,   41,    2,   58
   0,   31,    0,    0,   19,   11,   56
  31,    1,    1,   11,   55
  31,    2,    7,   11,   54
  31,    3,   13,   11,   53
   0,   32,    0,    0,   28,   11,   65
  32,    1,    0,   11,   64
  32,    2,    6,   11,   63
  32,    3,   12,   11,   62
  32,    4,   18,   11,   61
  32,    5,   24,   11,   60
   0,   33,    0,    0,   38,    0,   30
  33,    1,    2,    0,   29
  33,    2,    8,    0,   28
  33,    3,   14,    0,   27
  33,    4,   20,    0,   26
  33,    5,   26,    0,   25
  33,    6,   32,    0,   24
  33,    7,   38,    0,   23
  33,    8,   44,    0,   22
  33,    9,   50,    0,   21
  33,   10,   56,    1,   21
  33,   11,   62,    2,   21
   0,   34,    0,    0,   49,    1,   21
  34,    1,    3,    1,   20
  34,    2,    9,    1,   19
  34,    3,   15,    1,   18
  34,    4,   21,    1,   17
  34,    5,   27,    1,   16
  34,    6,   33,    1,   15
  34,    7,   39,    1,   14
  34,    8,   45,    1,   13
  34,    9,   51,    2,   13
  34,   10,   57,    3,   13
  34,   11,   63,    4,   13
   0,   35,    0,   10,   37,    0,   65
  35,    1,    4,    0,   64
  35,    2,   10,    0,   63
  35,    3,   16,    0,   62
  35,    4,   22,    0,   61
  35,    5,   28,    0,   60
  35,    6,   34,    0,   59
  35,    7,   40,    0,   58
  35,    8,   46,    0,   57
  35,    9,   52,    1,   57
  35,   10,   58,    2,   57
  35,   11,   64,    3,   57
   0,   36,    0,    0,   35,   10,   61
  36,    1,    5,   10,   60
  36,    2,   11,   10,   59
  36,    3,   17,   10,   58
  36,    4,   23,   10,   57
  36,    5,   29,   10,   56
   0,   37,    0,   11,   56,   10,   64
  37,    1,    3,   10,   63
  37,    2,    9,   10,   62
  37,    3,   15,   10,   61
  37,    4,   21,   10,   60
  37,    5,   27,   10,   59
  37,    6,   33,   10,   58
  37,    7,   39,   10,   57
  37,    8,   45,   10,   56
  37,    9,   51,   10,   55
  37,   10,   57,   10,   54
  37,   11,   63,   10,   53
   0,   38,    0,    0,   50,   11,   58
  38,    1,    4,   11,   57
  38,    2,   10,   10,   57
  38,    3,   16,    9,   57
  38,    4,   22,    8,   57
  38,    5,   28,    7,   57
  38,    6,   34,    6,   57
  38,    7,   40,    5,   57
  38,    8,   46,    4,   57
  38,    9,   52,    3,   57
   0,   39,    0,    1,   44,    1,   21
  39,    1,    1,    1,   20
  39,    2,    7,    1,   19
  39,    3,   13,    1,   18
  39,    4,   19,    1,   17
  39,    5,   25,    1,   16
  39,    6,   31,    1,   15
  39,    7,   37,    2,   15
   0,   40,    0,    1,   34,   10,   51
  40,    1,    5,   10,   50
  40,    2,   11,   10,   49
  40,    3,   17,   10,   48
  40,    4,   23,   10,   47
  40,    5,   29,   10,   46
   0,   41,    0,    1,   31,   11,   57
  41,    1,    2,   11,   56
  41,    2,    8,   11,   55
  41,    3,   14,   11,   54
  41,    4,   20,   11,   53
  41,    5,   26,   11,   52
  41,    6,   32,   11,   51
  41,    7,   38,   11,   50
  41,    8,   44,   11,   49
  41,    9,   50,   11,   48
  41,   10,   56,   11,   47
  41,   11,   62,   11,   46
   0,   42,    0,   10,   36,   10,   46
  42,    1,    3,    9,   46
  42,    2,    9,    8,   46
  42,    3,   15,    7,   46
  42,    4,   21,    6,   46
  42,    5,   27,    5,   46
  42,    6,   33,    4,   46
  42,    7,   39,    3,   46
  42,    8,   45,    2,   46
   0,   43,    0,    0,   31,    0,   63
  43,    1,    5,    0,   62
  43,    2,   11,    0,   61
  43,    3,   17,    0,   60
  43,    4,   23,    0,   59
  43,    5,   29,    0,   58
   0,   44,    0,    1,   27,    1,   63
  44,    1,    4,    1,   62
  44,    2,   10,    1,   61
  44,    3,   16,    2,   61
  44,    4,   22,    3,   61
  44,    5,   28,    4,   61
  44,    6,   34,    5,   61
  44,    7,   40,    6,   61
  44,    8,   46,    7,   61
  44,    9,   52,    8,   61
  44,   10,   58,    9,   61
  44,   11,   64,   10,   61
   0,   45,    0,   10,   54,   10,   47
  45,    1,    5,   10,   46
  45,    2,   11,   10,   45
  45,    3,   17,    9,   45
  45,    4,   23,    8,   45
  45,    5,   29,    7,   45
  45,    6,   35,    6,   45
  45,    7,   41,    5,   45
   0,   46,    0,    1,   47,    0,   27
  46,    1,    2,    0,   26
  46,    2,    8,    0,   25
  46,    3,   14,    0,   24
  46,    4,   20,    0,   23
  46,    5,   26,    1,   23
  46,    6,   32,    2,   23
  46,    7,   38,    3,   23
   0,   47,    0,    1,   24,   10,   47
  47,    1,    1,   10,   46
  47,    2,    7,   10,   45
  47,    3,   13,   10,   44
  47,    4,   19,   10,   43
   0,   48,    0,   11,   60,    1,   33
  48,    1,    4,    1,   32
  48,    2,   10,    1,   31
  48,    3,   16,    1,   30
  48,    4,   22,    1,   29
  48,    5,   28,    1,   28
  48,    6,   34,    1,   27
  48,    7,   40,    1,   26
  48,    8,   46,    1,   25
  48,    9,   52,    2,   25
  48,   10,   58,    3,   25
  48,   11,   64,    4,   25
   0,   49,    0,   10,   48,   10,   37
  49,    1,    5,   10,   36
  49,    2,   11,   10,   35
  49,    3,   17,    9,   35
  49,    4,   23,    8,   35
  49,    5,   29,    7,   35
  49,    6,   35,    6,   35
  49,    7,   41,    5,   35
  49,    8,   47,    4,   35
   0,   50,    0,    1,   25,    0,   43
  50,    1,    5,    0,   42
  50,    2,   11,    0,   41
  50,    3,   17,    0,   40
  50,    4,   23,    0,   39
  50,    5,   29,    1,   39
  50,    6,   35,    2,   39
   0,   51,    0,    1,   42,   11,   64
  51,    1,    2,   11,   63
  51,    2,    8,   11,   62
  51,    3,   14,   11,   61
  51,    4,   20,   11,   60
  51,    5,   26,   11,   59
  51,    6,   32,   11,   58
  51,    7,   38,   11,   57
  51,    8,   44,   11,   56
  51,    9,   50,   11,   55
  51,   10,   56,   11,   54
  51,   11,   62,   11,   53
   0,   52,    0,    1,   28,    1,   55
  52,    1,    3,    2,   55
  52,    2,    9,    3,   55
  52,    3,   15,    4,   55
  52,    4,   21,    5,   55
  52,    5,   27,    6,   55
  52,    6,   33,    7,   55
  52,    7,   39,    8,   55
  52,    8,   45,    9,   55
  52,    9,   51,   10,   55
  52,   10,   57,   11,   55
  52,   11,   63,   10,   55
   0,   53,    0,   11,   63,    0,   65
  53,    1,    4,    0,   64
  53,    2,   10,    0,   63
  53,    3,   16,    0,   62
  53,    4,   22,    0,   61
  53,    5,   28,    1,   61
  53,    6,   34,    2,   61
  53,    7,   40,    3,   61
  53,    8,   46,    4,   61
  53,    9,   52,    5,   61
  53,   10,   58,    6,   61
  53,   11,   64,    7,   61
   0,   54,    0,   10,   38,   10,   65
  54,    1,    5,   10,   64
  54,    2,   11,   10,   63
  54,    3,   17,   10,   62
  54,    4,   23,   10,   61
  54,    5,   29,   10,   60
  54,    6,   35,   10,   59
  54,    7,   41,   10,   58
  54,    8,   47,   10,   57
  54,    9,   53,   10,   56
  54,   10,   59,   10,   55
   0,   55,    0,    1,   48,    1,   23
  55,    1,    0,    1,   22
  55,    2,    6,    1,   21
  55,    3,   12,    1,   20
  55,    4,   18,    1,   19
  55,    5,   24,    1,   18
  55,    6,   30,    1,   17
  55,    7,   36,    1,   16
  55,    8,   42,    1,   15
  55,    9,   48,    1,   14
  55,   10,   54,    2,   14
  55,   11,   60,    3,   14
   0,   56,    0,   10,   36,   11,   60
  56,    1,    1,   11,   59
  56,    2,    7,   11,   58
  56,    3,   13,   11,   57
  56,    4,   19,   11,   56
  56,    5,   25,   10,   56
  56,    6,   31,    9,   56
  56,    7,   37,    8,   56
  56,    8,   43,    7,   56
  56,    9,   49,    6,   56
  56,   10,   55,    5,   56
   0,   57,    0,    0,   23,   10,   62
  57,    1,    5,   10,   61
  57,    2,   11,   10,   60
  57,    3,   17,   10,   59
   0,   58,    0,    1,   64,    0,   58
  58,    1,    0,    0,   57
  58,    2,    6,    0,   56
  58,    3,   12,    0,   55
  58,    4,   18,    0,   54
  58,    5,   24,    0,   53
  58,    6,   30,    0,   52
  58,    7,   36,    0,   51
  58,    8,   42,    0,   50
  58,    9,   48,    0,   49
  58,   10,   54,    0,   48
  58,   11,   60,    0,   47
   0,   59,    0,    1,   16,    1,   36
  59,    1,    1,    1,   35
  59,    2,    7,    2,   35
  59,    3,   13,    3,   35
  59,    4,   19,    4,   35
  59,    5,   25,    5,   35
  59,    6,   31,    6,   35
  59,    7,   37,    7,   35
  59,    8,   43,    8,   35
  59,    9,   49,    9,   35
  59,   10,   55,   10,   35
  59,   11,   61,   11,   35
   0,   60,    0,   11,   64,    0,   43
  60,    1,    2,    0,   42
  60,    2,    8,    0,   41
  60,    3,   14,    0,   40
  60,    4,   20,    0,   39
  60,    5,   26,    0,   38
  60,    6,   32,    0,   37
  60,    7,   38,    0,   36
  60,    8,   44,    0,   35
  60,    9,   50,    0,   34
  60,   10,   56,    0,   33
  60,   11,   62,    0,   32
   0,   61,    0,   10,   46,   11,   57
  61,    1,    3,   11,   56
  61,    2,    9,   11,   55
  61,    3,   15,   11,   54
  61,    4,   21,   11,   53
  61,    5,   27,   11,   52
  61,    6,   33,   11,   51
  61,    7,   39,   11,   50
  61,    8,   45,   11,   49
  61,    9,   51,   11,   48
  61,   10,   57,   11,   47
  61,   11,   63,   11,   46
   0,   62,    0,    0,   19,   10,   52
  62,    1,    4,   10,   51
  62,    2,   10,   10,   50
  62,    3,   16,   10,   49
  62,    4,   22,   10,   48
  62,    5,   28,   10,   47
  62,    6,   34,   10,   46
  62,    7,   40,   10,   45
  62,    8,   46,   10,   44
  62,    9,   52,   10,   43
  62,   10,   58,   10,   42
  62,   11,   64,   10,   41
   0,   63,    0,   11,   65,   11,   54
  63,    1,    5,   11,   53
  63,    2,   11,   11,   52
  63,    3,   17,   11,   51
  63,    4,   23,   11,   50
  63,    5,   29,   11,   49
  63,    6,   35,   11,   48
  63,    7,   41,   11,   47
  63,    8,   47,   11,   46
  63,    9,   53,   11,   45
  63,   10,   59,   11,   44
   0,   64,    0,   10,   57,   10,   57
  64,    1,    2,   10,   56
  64,    2,    8,   10,   55
  64,    3,   14,   10,   54
  64,    4,   20,   10,   53
  64,    5,   26,   10,   52
  64,    6,   32,   10,   51
  64,    7,   38,   10,   50
  64,    8,   44,   10,   49
  64,    9,   50,   10,   48
   0,   65,    0,   11,   61,    1,   41
  65,    1,    1,    1,   40
  65,    2,    7,    1,   39
  65,    3,   13,    1,   38
  65,    4,   19,    1,   37
  65,    5,   25,    2,   37
  65,    6,   31,    3,   37
   0,   66,    0,    0,   46,    0,   25
  66,    1,    0,    0,   24
  66,    2,    6,    0,   23
  66,    3,   12,    0,   22
  66,    4,   18,    0,   21
  66,    5,   24,    0,   20
  66,    6,   30,    0,   19
  66,    7,   36,    1,   19
  66,    8,   42,    2,   19
  66,    9,   48,    3,   19
  66,   10,   54,    4,   19
  66,   11,   60,    5,   19
   0,   67,    0,    1,   54,   10,   46
  67,    1,    1,   10,   45
  67,    2,    7,   10,   44
  67,    3,   13,   10,   43
  67,    4,   19,   10,   42
  67,    5,   25,    9,   42
  67,    6,   31,    8,   42
  67,    7,   37,    7,   42
  67,    8,   43,    6,   42
  67,    9,   49,    5,   42
  67,   10,   55,    4,   42
  67,   11,   61,    3,   42
   0,   68,    0,   10,   37,    0,   65
  68,    1,    2,    0,   64
  68,    2,    8,    0,   63
  68,    3,   14,    0,   62
  68,    4,   20,    0,   61
  68,    5,   26,    0,   60
  68,    6,   32,    0,   59
  68,    7,   38,    0,   58
  68,    8,   44,    1,   58
  68,    9,   50,    2,   58
  68,   10,   56,    3,   58
   0,   69,    0,    1,   33,   10,   44
  69,    1,    4,   10,   43
  69,    2,   10,   10,   42
  69,    3,   16,   10,   41
  69,    4,   22,   10,   40
  69,    5,   28,   10,   39
  69,    6,   34,   10,   38
  69,    7,   40,   10,   37
  69,    8,   46,   10,   36
  69,    9,   52,   10,   35
  69,   10,   58,   10,   34
  69,   11,   64,   10,   33
   0,   70,    0,    1,   24,    0,   26
  70,    1,    5,    0,   25
  70,    2,   11,    0,   24
  70,    3,   17,    0,   23
  70,    4,   23,    0,   22
  70,    5,   29,    0,   21
  70,    6,   35,    0,   20
  70,    7,   41,    0,   19
  70,    8,   47,    0,   18
  70,    9,   53,    0,   17
  70,   10,   59,    0,   16
   0,   71,    0,   10,   38,    1,   29
  71,    1,    0,    1,   28
  71,    2,    6,    1,   27
  71,    3,   12,    1,   26
  71,    4,   18,    1,   25
  71,    5,   24,    1,   24
  71,    6,   30,    1,   23
  71,    7,   36,    1,   22
   0,   72,    0,    1,   17,   11,   59
  72,    1,    5,   11,   58
  72,    2,   11,   11,   57
   0,   73,    0,   11,   65,    1,   37
  73,    1,    0,    1,   36
  73,    2,    6,    1,   35
  73,    3,   12,    1,   34
  73,    4,   18,    1,   33
  73,    5,   24,    1,   32
  73,    6,   30,    2,   32
   0,   74,    0,   10,   48,    1,   51
  74,    1,    4,    1,   50
  74,    2,   10,    1,   49
  74,    3,   16,    1,   48
  74,    4,   22,    1,   47
  74,    5,   28,    1,   46
  74,    6,   34,    1,   45
  74,    7,   40,    1,   44
  74,    8,   46,    1,   43
  74,    9,   52,    1,   42
  74,   10,   58,    1,   41
  74,   11,   64,    1,   40
   0,   75,    0,   11,   65,   10,   47
  75,    1,    5,   10,   46
  75,    2,   11,   10,   45
  75,    3,   17,   10,   44
  75,    4,   23,   10,   43
  75,    5,   29,   10,   42
  75,    6,   35,   10,   41
  75,    7,   41,    9,   41
  75,    8,   47,    8,   41
  75,    9,   53,    7,   41
  75,   10,   59,    6,   41
   0,   76,    0,   11,   61,    0,   22
  76,    1,    1,    0,   21
  76,    2,    7,    0,   20
  76,    3,   13,    0,   19
  76,    4,   19,    0,   18
  76,    5,   25,    1,   18
  76,    6,   31,    2,   18
  76,    7,   37,    3,   18
  76,    8,   43,    4,   18
  76,    9,   49,    5,   18
  76,   10,   55,    6,   18
  76,   11,   61,    7,   18
   0,   77,    0,   10,   37,    0,   36
  77,    1,    2,    0,   35
  77,    2,    8,    0,   34
  77,    3,   14,    0,   33
  77,    4,   20,    0,   32
  77,    5,   26,    0,   31
  77,    6,   32,    0,   30
  77,    7,   38,    0,   29
  77,    8,   44,    0,   28
  77,    9,   50,    0,   27
  77,   10,   56,    0,   26
  77,   11,   62,    0,   25
   0,   78,    0,   10,   49,    1,   43
  78,    1,    3,    1,   42
  78,    2,    9,    1,   41
  78,    3,   15,    1,   40
  78,    4,   21,    1,   39
  78,    5,   27,    1,   38
  78,    6,   33,    1,   37
  78,    7,   39,    1,   36
  78,    8,   45,    1,   35
   0,   79,    0,   10,   48,    1,   65
  79,    1,    5,    1,   64
  79,    2,   11,    1,   63
  79,    3,   17,    1,   62
  79,    4,   23,    1,   61
  79,    5,   29,    1,   60
  79,    6,   35,    1,   59
  79,    7,   41,    1,   58
  79,    8,   47,    1,   57
  79,    9,   53,    1,   56
  79,   10,   59,    1,   55
   0,   80,    0,    1,   53,    1,   31
  80,    1,    0,    1,   30
  80,    2,    6,    1,   29
  80,    3,   12,    1,   28
  80,    4,   18,    1,   27
  80,    5,   24,    1,   26
  80,    6,   30,    1,   25
  80,    7,   36,    1,   24
  80,    8,   42,    1,   23
   0,   81,    0,    0,   59,   10,   63
  81,    1,    1,   10,   62
  81,    2,    7,   10,   61
  81,    3,   13,   10,   60
  81,    4,   19,   10,   59
  81,    5,   25,   10,   58
  81,    6,   31,   10,   57
  81,    7,   37,   10,   56
  81,    8,   43,   10,   55
  81,    9,   49,   10,   54
   0,   82,    0,    1,   48,    0,   37
  82,    1,    3,    0,   36
  82,    2,    9,    0,   35
  82,    3,   15,    0,   34
  82,    4,   21,    0,   33
  82,    5,   27,    0,   32
  82,    6,   33,    0,   31
  82,    7,   39,    0,   30
  82,    8,   45,    1,   30
  82,    9,   51,    2,   30
  82,   10,   57,    3,   30
  82,   11,   63,    4,   30
   0,   83,    0,    0,   20,   11,   56
  83,    1,    4,   11,   55
  83,    2,   10,   11,   54
  83,    3,   16,   11,   53
   0,   84,    0,    0,   27,    1,   41
  84,    1,    3,    1,   40
  84,    2,    9,    2,   40
  84,    3,   15,    3,   40
  84,    4,   21,    4,   40
   0,   85,    0,    0,   65,   11,   55
  85,    1,    1,   11,   54
  85,    2,    7,   11,   53
  85,    3,   13,   11,   52
  85,    4,   19,   11,   51
  85,    5,   25,   11,   50
  85,    6,   31,   11,   49
  85,    7,   37,   11,   48
  85,    8,   43,   11,   47
  85,    9,   49,   10,   47
  85,   10,   55,    9,   47
  85,   11,   61,    8,   47
   0,   86,    0,    1,   48,   11,   59
  86,    1,    2,   10,   59
  86,    2,    8,    9,   59
  86,    3,   14,    8,   59
  86,    4,   20,    7,   59
  86,    5,   26,    6,   59
  86,    6,   32,    5,   59
  86,    7,   38,    4,   59
  86,    8,   44,    3,   59
  86,    9,   50,    2,   59
  86,   10,   56,    1,   59
  86,   11,   62,    2,   59
   0,   87,    0,   11,   57,    1,   38
  87,    1,    3,    1,   37
  87,    2,    9,    1,   36
  87,    3,   15,    1,   35
  87,    4,   21,    1,   34
  87,    5,   27,    1,   33
  87,    6,   33,    1,   32
  87,    7,   39,    1,   31
  87,    8,   45,    1,   30
  87,    9,   51,    1,   29
  87,   10,   57,    1,   28
  87,   11,   63,    2,   28
   0,   88,    0,   10,   42,   10,   42
